file,has_external_call,updates_state,is_payable,has_reentrancy_guard,has_loop,has_array_ops,has_selfdestruct,has_tx_origin,has_unchecked_call,has_overflow_risk,has_block_dependency,has_delegatecall,has_msg_value,has_fallback,label
571.sol,0,1,1,1,1,1,0,0,0,0,1,0,0,1,3
224.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
260.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
180.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
759.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1809.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1510.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
47.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,3
815.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
381.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
333.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1364.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
121.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1245.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
363.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1889.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1559.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
1969.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,0,3
609.sol,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
483.sol,0,1,0,0,1,1,0,0,0,1,1,0,0,0,3
1536.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
133.sol,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3
63.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
988.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1419.sol,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
266.sol,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3
1816.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
873.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
731.sol,0,1,1,0,1,1,0,0,0,0,1,0,0,1,3
1584.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
1397.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
682.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1307.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
171.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
583.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
920.sol,1,1,0,0,1,1,0,0,0,1,0,0,0,0,3
1775.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
640.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
234.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
311.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1848.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1276.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
830.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
79.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,3
1353.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
1898.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
563.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1267.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
942.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
141.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1927.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1597.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
662.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1853.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1653.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,1,3
172.sol,1,1,1,0,1,0,0,0,0,0,0,0,1,1,3
1862.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1716.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
394.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1420.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
546.sol,1,1,1,0,1,0,0,0,0,0,0,0,1,1,3
876.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
688.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,3
1896.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1173.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
438.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
963.sol,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
33.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
282.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1612.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
232.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
547.sol,1,1,1,0,1,0,0,0,0,0,0,0,1,1,3
1823.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
696.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1625.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1190.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
863.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,0,3
1126.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
1647.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1375.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1837.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
907.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
793.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1207.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
194.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
228.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1891.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
91.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,3
1512.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1845.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1750.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
469.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
357.sol,1,1,1,0,1,1,1,0,0,1,1,0,1,0,3
1317.sol,0,1,1,0,0,0,0,0,0,1,0,0,1,1,3
558.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,3
243.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
704.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
355.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1884.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1627.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
342.sol,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3
387.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1974.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3
1585.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1952.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2000.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
482.sol,1,1,1,0,0,0,0,0,0,1,0,0,0,1,3
820.sol,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3
929.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3
1694.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
781.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1214.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
403.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3
645.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1005.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
507.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
465.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
433.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
999.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1294.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
1767.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
95.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1078.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1326.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1087.sol,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3
605.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3
905.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1252.sol,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3
340.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,1,3
695.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1975.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1505.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
1061.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1449.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
579.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1602.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3
330.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1236.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
262.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
56.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,3
816.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1808.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
66.sol,0,1,0,1,1,1,0,0,0,0,1,0,0,0,3
1265.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
86.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
727.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1264.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1814.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1594.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
166.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
424.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
676.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
828.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
454.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1433.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3
339.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1515.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1499.sol,0,1,0,1,1,1,0,0,0,0,1,0,0,0,3
811.sol,0,1,1,0,0,0,0,0,0,1,1,0,1,1,3
1950.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1129.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1116.sol,1,1,1,1,0,0,0,0,0,0,1,0,0,1,3
307.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
379.sol,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
847.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
910.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1860.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
231.sol,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
807.sol,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3
1511.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1872.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
269.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
9.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
167.sol,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3
1358.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1425.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1069.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
564.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1076.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
843.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1195.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1176.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1745.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1747.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1208.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1038.sol,1,1,0,0,1,1,0,0,0,1,0,0,1,0,3
856.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1854.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
980.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1858.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
818.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
817.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
276.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
257.sol,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3
1062.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
940.sol,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
574.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
148.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,3
440.sol,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1770.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,3
1304.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1893.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1111.sol,0,1,1,0,1,1,0,0,0,1,0,0,0,0,3
1850.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3
372.sol,0,1,0,1,1,1,0,0,0,0,1,0,0,0,3
1448.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,3
1865.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1852.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1485.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1401.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1137.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1495.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
447.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
445.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
126.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1386.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1633.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
7.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
619.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
801.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
846.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3
860.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
607.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
364.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1050.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
594.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
983.sol,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
788.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1368.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
752.sol,0,1,1,1,1,1,0,0,0,0,1,0,0,1,3
1988.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1921.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
270.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1503.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
638.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1957.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1919.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1424.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,0,3
635.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
566.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
189.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1428.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3
35.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
473.sol,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
1258.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
626.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
113.sol,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3
1196.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
202.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
542.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
210.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
190.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1217.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1735.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1083.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1238.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1081.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1393.sol,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3
799.sol,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
34.sol,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
655.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
977.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1271.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1620.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1305.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
274.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1067.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
557.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1104.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
30.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
1650.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
921.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
1146.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1434.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3
1642.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
337.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3
1928.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
338.sol,1,1,1,0,0,1,0,0,0,0,1,0,1,1,3
353.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1200.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,1,3
590.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
22.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,1,3
1583.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
572.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
835.sol,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3
258.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
535.sol,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3
1748.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1165.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3
1708.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
165.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1821.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
719.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1531.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
556.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,3
131.sol,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3
259.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1174.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1459.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1635.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
644.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1785.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
229.sol,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3
520.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1158.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
143.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
944.sol,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3
1186.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
230.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1538.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
291.sol,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
1387.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
912.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,1,3
192.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1679.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
855.sol,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
368.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
40.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
647.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
568.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,3
1262.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
169.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
773.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
730.sol,0,1,1,0,1,1,0,0,0,0,1,0,0,1,3
1028.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
602.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
286.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1257.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1926.sol,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
1357.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
717.sol,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
275.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1887.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1955.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3
894.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1469.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3
508.sol,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1804.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1218.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
842.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1409.sol,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
423.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3
582.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1857.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1504.sol,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3
1192.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1576.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
358.sol,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3
370.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1301.sol,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3
1341.sol,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
795.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3
1951.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1842.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
750.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
591.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3
1031.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
225.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1427.sol,1,1,1,1,1,1,0,0,0,0,0,0,1,0,3
1822.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
783.sol,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
10763.sol,0,1,0,1,1,0,0,0,0,0,1,0,0,0,6
8141.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
9759.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
1182.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
10431.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
9806.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
9892.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
7334.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
8939.sol,1,1,1,1,0,1,0,0,0,0,1,0,1,1,6
8598.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2754.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
883.sol,1,1,1,0,0,1,0,0,0,0,1,0,1,0,6
9360.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6753.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
9695.sol,1,1,1,0,1,1,0,0,0,0,1,0,0,0,6
9558.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
10782.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
10022.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
1671.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
6806.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2699.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9500.sol,1,1,0,1,0,0,0,0,0,1,1,0,0,0,6
3240.sol,1,1,0,1,0,1,0,0,0,0,1,0,0,0,6
8233.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
7086.sol,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6
10253.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
7419.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
6534.sol,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6
9358.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2797.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
